dim_esdc_grp.esdcs,fact_alert.alert_id,fact_alert.original_text,fact_alert.source_link,fact_alert.caption,dim_internal_topic_grp.internal_topics,alert_top_threshold.top_threshold__sort_,alert_top_threshold.top_threshold,fact_alert.translated_text,dim_auto_alert_modelset.modelset_name,dim_source.source,primary_source_channel.channel,fact_alert.has_tagged_company,fact_alert.location_name,dim_internal_place.country,fact_alert.location_parsed,fact_alert.alert_caption_ai_summary
"ESDC - Floods, ESDC - Weather Advisories",1571011405-1781812602000-3,Flash Flood Warning for Pearl River County in MS until 5:45pm Thursday.,https://twitter.com/WeatherGirlSam/status/2067698035300434341,"Flash Flood Warning issued for Pearl River County, MS until 17:45: Reporter.","+ Floods, + Weather Advisories, Natural Disasters",3,Local Urgent,,,twitter,reporter,No,"Pearl River County, MS, USA",United States of America,"30.8034081,-89.6251646","A Flash Flood Warning has been issued for Pearl River County, MS, effective until 17:45."
"ESDC - Floods, ESDC - Weather Advisories",8752426714418350658331-1781758809452-1,"State, PERAK Red, Danger; Station name: Sg. Perak di K. Kenderong (F2); District: Hulu Perak; Main Basin: Sungai Perak; Last updated: 18/06/2026; Water Level: 210.21; Normal: 111.9; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PRK&lang=en,"Danger advisory issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Perak, Malaysia",Malaysia,"4.807294,100.8000051","A danger advisory has been issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",358363502710817555-1781787900000-1,"Flood Advisory issued June 18 at 8:05AM CDT until June 18 at 11:15AM CDT by NWS Paducah KY
Daviess, KY; McLean, KY
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Daviess County, KY and McLean County, KY from June 18 at 08:05 CDT until June 18 at 11:15 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Daviess County, KY area",United States of America,"37.67,-87.25","A Flood Advisory has been issued for areas near Daviess County, KY and McLean County, KY from June 18 at 08:05 CDT until June 18 at 11:15 CDT."
"ESDC - Floods, ESDC - Weather Advisories",934260084107384569-1781849707126-1,"State, PERAK Red, Danger; Station name: Sg. Perak di K. Kenderong (F2); District: Hulu Perak; Main Basin: Sungai Perak; Last updated: 19/06/2026; Water Level: 210.05; Normal: 111.9; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PRK&lang=en,"Danger advisory issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Perak, Malaysia",Malaysia,"4.807294,100.8000051","A danger advisory has been issued due to rising water levels of Perak River in Hulu Perak, Perak, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",969776545980901871-1781758860000-1,"Flood Advisory issued June 18 at 1:01AM EDT until June 18 at 4:00AM EDT by NWS Indianapolis IN
Hancock, IN; Hendricks, IN; Johnson, IN; Marion, IN; Putnam, IN; Shelby, IN
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Marion County, IN, Hendricks County, IN and Johnson County, IN from June 18 at 01:01 EDT until June 18 at 04:00 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Marion County, IN area",United States of America,"39.685,-86.375","A Flood Advisory was issued for areas near Marion, Hendricks, and Johnson counties in IN from June 18, 01:01-04:00 EDT."
"ESDC - Floods, ESDC - Weather Advisories",670551488521790285803348-1781758680000-1,"Flood Warning issued June 18 at 12:58AM EDT until June 24 at 10:35AM EDT by NWS Indianapolis IN
Crawford, IL; Lawrence, IL; Knox, IN; Sullivan, IN
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Knox County, IN, Sullivan County, IN and Crawford County, IL from June 18 at 00:58 EDT until June 24 at 10:35 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Knox County, IN area",United States of America,"39.214230769,-87.631923077","A Flood Warning has been issued for areas near Knox County, IN, Sullivan County, IN, and Crawford County, IL, effective from June 18 at 00:58 EDT until June 24 at 10:35 EDT."
"ESDC - Floods, ESDC - Weather Advisories",6874332556800691081015440-1781768220000-1,"Flood Advisory issued June 18 at 2:37AM CDT until June 18 at 5:30AM CDT by NWS New Orleans LA
St. Charles, LA; St. John The Baptist, LA
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near St. Charles Parish, LA and St. John the Baptist Parish, LA from June 18 at 02:37 CDT until June 18 at 05:30 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"St. Charles Parish, LA area",United States of America,"30.076518987,-90.508987342","A Flood Advisory was issued for areas near St. Charles Parish and St. John the Baptist Parish, LA, from June 18, 02:37 CDT to June 18, 05:30 CDT."
"ESDC - Floods, ESDC - Weather Advisories",12660496558590486-1781771400000-1,"Flash Flood Warning issued June 18 at 3:30AM CDT until June 18 at 6:30AM CDT by NWS New Orleans LA
Lafourche, LA; Terrebonne, LA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flash%20Flood%20Warning,"Flash Flood Warning issued for areas near Terrebonne Parish, LA and Lafourche Parish, LA from June 18 at 03:30 CDT until June 18 at 06:30 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Terrebonne Parish, LA area",United States of America,"29.592409326,-90.900997409","Flash Flood Warning issued for areas near Terrebonne and Lafourche Parishes, LA, from June 18, 03:30-06:30 CDT."
"ESDC - Floods, ESDC - Weather Advisories",59413558494150504634-1781863380000-1,"Flood Advisory issued June 19 at 5:03AM CDT until June 19 at 8:15AM CDT by NWS Norman OK
Hardeman, TX; Wilbarger, TX
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Wilbarger County, TX and Hardeman County, TX from June 19 at 05:03 CDT until June 19 at 08:15 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Wilbarger County, TX area",United States of America,"34.24,-99.61","A Flood Advisory has been issued for areas near Wilbarger County, TX and Hardeman County, TX from June 19 at 05:03 CDT until June 19 at 08:15 CDT."
"ESDC - Floods, ESDC - Weather Advisories",743954078299377630-1781778609477-1,"State, KEDAH Red, Danger; Station name: Sg. Muda di Ampang Jajar PLSM D/S (F2); District: Kuala Muda; Main Basin: Sungai Kedah; Last updated: 18/06/2026; Water Level: 2.95; Normal: 2.5; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=KDH&lang=en,"Danger advisory issued due to rising water levels of Kedah River in Kuala Muda, Kedah, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Jalan Sungai Batu, 09800, Kedah, Malaysia",Malaysia,"5.2999681,100.7132596","A danger advisory has been issued due to rising water levels of Kedah River in Kuala Muda, Kedah, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",99613036455698876113634-1781805900000-1,"Flood Watch issued June 18 at 2:05PM EDT until June 20 at 2:00AM EDT by NWS Peachtree City GA
Bartow; Cherokee; Forsyth; Polk; Paulding; Cobb; North Fulton; Gwinnett; Barrow; Oconee; Haralson; Carroll; Douglas; South Fulton; DeKalb; Rockdale; Walton; Newton; Morgan; Greene; Heard; Coweta; Fayette; Clayton; Spalding; Henry; Butts; Jasper; Putnam; Hancock; Troup; Meriwether; Pike; Upson; Lamar; Monroe; Jones; Baldwin; Washington; Harris; Talbot; Taylor; Crawford; Bibb; Twiggs; Wilkinson; Johnson; Muscogee; Chattahoochee; Marion; Schley; Macon; Peach; Houston; Bleckley; Laurens; Stewart; Webster; Sumter; Dooly; Crisp; Pulaski; Wilcox; Dodge
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Watch,"Flood Watch issued for areas near Fulton County, GA, Gwinnett County, GA and Cobb County, GA from June 18 at 14:05 EDT until June 20 at 02:00 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Fulton County, GA area",United States of America,"33.245045465,-84.002313106","A Flood Watch has been issued for areas near Fulton, Gwinnett, and Cobb counties in GA from June 18, 14:05 EDT to June 20, 02:00 EDT."
"ESDC - Floods, ESDC - Weather Advisories",19981525720692890-1781832120000-1,"Flood Warning issued June 18 at 8:22PM CDT until June 20 at 7:00AM CDT by NWS New Orleans LA
St. Tammany, LA
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near St. Tammany Parish, LA from June 18 at 20:22 CDT until June 20 at 07:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"St. Tammany Parish, LA area",United States of America,"30.565,-90.115","A Flood Warning has been issued for areas near St. Tammany Parish, LA, effective from June 18, 20:22 CDT to June 20, 07:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",104128465859571069-1781853309670-1,"State, PERLIS Orange, Warning; Station name: Sg. Perlis di Bukit Tok Poh (F2); District: Kangar; Main Basin: Sungai Perlis; Last updated: 19/06/2026; Water Level: 2.01; Normal: 2; Status: Rising",http://publicinfobanjir.water.gov.my/aras-air/data-paras-air/?state=PLS&lang=en,"Warning advisory issued due to rising water levels of Perlis River in Kangar, Perlis, Malaysia: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,dgm_mds_malay_river_levels,public infobanjir,gov,No,"Sg. Perlis di Bukit Tok Poh (F2), Kangar, Perlis, Malaysia",Malaysia,"6.412019,100.144027","A warning advisory has been issued due to rising water levels of Perlis River in Kangar, Perlis, Malaysia, according to the Government."
"ESDC - Floods, ESDC - Weather Advisories",65895950396558208449-1781764320000-1,"Flood Advisory issued June 18 at 2:32AM EDT until June 18 at 4:30AM EDT by NWS Indianapolis IN
Jackson, IN; Jennings, IN
Minor",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Advisory,"Flood Advisory issued for areas near Jackson County, IN and Jennings County, IN from June 18 at 02:32 EDT until June 18 at 04:30 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",6,Hyperspecific,,us_nws_weather_polygon,us national weather service,gov,No,"Jackson County, IN area",United States of America,"39.09,-85.617638889","A Flood Advisory was issued for areas near Jackson County, IN and Jennings County, IN from June 18 at 02:32 EDT until June 18 at 04:30 EDT."
"ESDC - Floods, ESDC - Weather Advisories",17125871-1781811130000-3,"Flash Flood Warning including Gautier MS, Ocean Springs MS and  Gulf Hills MS until 5:30 PM CDT",https://twitter.com/NWSNewOrleans/status/2067691861628551245,"Flash Flood Warning issued for areas including Gautier, Ocean Springs, and Gulf Hills, MS until 17:30: NWS New Orleans, Government Photo.","+ Floods, + Weather Advisories, Natural Disasters",3,Local Urgent,,,twitter,gov,No,"Gulf Hills, MS, USA",United States of America,"30.4389145,-88.8143715","A Flash Flood Warning has been issued for areas including Gautier, Ocean Springs, and Gulf Hills, MS, effective until 17:30, as per NWS New Orleans."
"ESDC - Floods, ESDC - Weather Advisories",707521169-1781800171000-3,"The National Weather Service has issued a Flash Flood Warning for Shelby, AL and Jefferson, AL beginning at 12:19 pm and ending at 1:49 pm",https://twitter.com/WJONIP/status/2067645895236096045,"Flash Flood Warning issued for Shelby and Jefferson, AL until 13:49: Local News Outlet.","+ Floods, + Weather Advisories, Natural Disasters",3,Local Urgent,,,twitter,localnews,No,"Shelby, AL, USA",United States of America,"33.1086539,-86.5835907",A Flash Flood Warning has been issued for Shelby and Jefferson counties in AL until 13:49.
"ESDC - Floods, ESDC - Weather Advisories",6928557784340331-1781776680000-1,"Flood Warning issued June 18 at 5:58AM EDT until June 18 at 9:00AM EDT by NWS Indianapolis IN
Daviess, IN; Knox, IN; Lawrence, IN; Martin, IN
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Lawrence County, IN, Knox County, IN and Daviess County, IN from June 18 at 05:58 EDT until June 18 at 09:00 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Lawrence County, IN area",United States of America,"38.81,-86.915","A Flood Warning has been issued for areas near Lawrence, Knox, and Daviess counties in IN from June 18, 05:58 EDT to June 18, 09:00 EDT."
"ESDC - Floods, ESDC - Weather Advisories",5797605605917924070607-1781796180000-1,"Flood Warning issued June 18 at 10:23AM CDT until June 22 at 2:00PM CDT by NWS Mobile AL
Clarke, AL; Washington, AL
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Clarke County, AL and Washington County, AL from June 18 at 10:23 CDT until June 22 at 14:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Clarke County, AL area",United States of America,"31.37,-88.01","A Flood Warning has been issued for areas near Clarke County and Washington County, Alabama, effective from June 18 at 10:23 CDT until June 22 at 14:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",12551235882920379-1781795340000-1,"Flood Warning issued June 18 at 10:09AM CDT until June 19 at 5:00AM CDT by NWS Corpus Christi TX
Nueces, TX
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Nueces County, TX from June 18 at 10:09 CDT until June 19 at 05:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Nueces County, TX area",United States of America,"27.735,-97.5","A Flood Warning has been issued for areas near Nueces County, TX, effective from June 18, 10:09 CDT, until June 19, 05:00 CDT."
"ESDC - Floods, ESDC - Weather Advisories",98203143695484250469324-1781799540000-1,"Flood Warning issued June 18 at 12:19PM EDT until June 24 at 6:00AM EDT by NWS Indianapolis IN
Daviess, IN; Gibson, IN; Knox, IN; Pike, IN
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Knox County, IN, Gibson County, IN and Daviess County, IN from June 18 at 12:19 EDT until June 24 at 06:00 EDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Knox County, IN area",United States of America,"38.535,-87.335","A Flood Warning has been issued for areas near Knox, Gibson, and Daviess counties in IN from June 18, 12:19 EDT, until June 24, 06:00 EDT."
"ESDC - Floods, ESDC - Weather Advisories",06615658612279621-1781796060000-1,"Flood Warning issued June 18 at 10:21AM CDT until June 20 at 10:00AM CDT by NWS Mobile AL
Baldwin, AL
Severe",https://forecast.weather.gov/wwamap/wwatxtget.php?cwa=usa&wwa=Flood%20Warning,"Flood Warning issued for areas near Baldwin County, AL from June 18 at 10:21 CDT until June 20 at 10:00 CDT: Government.","+ Floods, + Weather Advisories, Natural Disasters",4,Signal,,us_nws_weather_polygon,us national weather service,gov,No,"Baldwin County, AL area",United States of America,"30.53,-87.81","A Flood Warning has been issued for areas near Baldwin County, AL, effective from June 18 at 10:21 CDT until June 20 at 10:00 CDT."
